4194,923,0.31469,0.658194,443.818,-509.511,45.5587
4197,925,0.424918,0.698477,444.939,-508.402,45.5874
4202,929,0.368143,0.782883,447.224,-506.535,45.5887
4226,960,0.84413,0.993199,469.902,-494.421,45.0013
4226,964,0.197077,0.905331,471.4,-493.584,44.9931
4227,961,0.928295,0.991911,470.731,-494.029,44.9805
4228,962,0.747054,0.986443,471.563,-493.593,44.9837
4250,992,0.894071,0.98263,497.431,-480.495,44.3522
4250,992,0.894071,0.98263,497.431,-480.495,44.3522
4266,1028,0.639966,0.966383,517.672,-471.318,43.5513
4401,1803,0.314348,0.941684,677.476,-389.2,38.1905
4477,1892,0.486526,0.976324,772.423,-343.724,30.9168
4523,1939,0.877584,0.973212,820.744,-307.705,25.9343
4567,1997,0.476599,0.961537,852.535,-259.179,20.7053
4567,1994,0.480307,0.965011,852.247,-259.979,20.8069
